framenr,timecode,total_num_of_tracked_features,total_total_horizontal_velocity,total_total_vertical_velocity,total_length_sum_vvec,total_length_sum_avec,grosshead_num_of_tracked_features,grosshead_total_horizontal_velocity,grosshead_total_vertical_velocity,grosshead_length_sum_vvec,grosshead_length_sum_avec,grosslefthand_num_of_tracked_features,grosslefthand_total_horizontal_velocity,grosslefthand_total_vertical_velocity,grosslefthand_length_sum_vvec,grosslefthand_length_sum_avec,grossrighthand_num_of_tracked_features,grossrighthand_total_horizontal_velocity,grossrighthand_total_vertical_velocity,grossrighthand_length_sum_vvec,grossrighthand_length_sum_avec,nethead_num_of_tracked_features,nethead_total_horizontal_velocity,nethead_total_vertical_velocity,nethead_length_sum_vvec,nethead_length_sum_avec,netlefthand_num_of_tracked_features,netlefthand_total_horizontal_velocity,netlefthand_total_vertical_velocity,netlefthand_length_sum_vvec,netlefthand_length_sum_avec,netrighthand_num_of_tracked_features,netrighthand_total_horizontal_velocity,netrighthand_total_vertical_velocity,netrighthand_length_sum_vvec,netrighthand_length_sum_avec,overlapping_left_hand_head,overlapping_right_hand_head,overlapping_left_right_hand,head_x_velocity,head_y_velocity,head_velocity_magnitude,lefthand_x_velocity,lefthand_y_velocity,lefthand_velocity_magnitude,righthand_x_velocity,righthand_y_velocity,righthand_velocity_magnitude,orientation_head_theta,orientation_head_omega,orientation_lefthand_theta,orientation_lefthand_omega,orientation_righthand_theta,orientation_righthand_omega,lefthand_x_position,lefthand_y_position,righthand_x_position,righthand_y_position,nose_x_position,nose_y_position,lefthand_x_position_hum,lefthand_y_position_hum,righthand_x_position_hum,righthand_y_position_hum,nose_x_position_hum,nose_y_position_hum,lefthand_x_position_hand,lefthand_y_position_hand,righthand_x_position_hand,righthand_y_position_hand,handcenter_x_position_hum,handcenter_y_position_hum,leftshoulder_x_position,leftshoulder_y_position,rightshoulder_x_position,rightshoulder_y_position,neck_x_position,neck_y_position
24,960,365,-71.843658447265625,-510.11029052734375,515.14465906284852,252.36513045896098,347,130.7965087890625,182.1712646484375,224.2634530524721,238.34154679800588,18,-202.64016723632812,-692.2816162109375,721.32993388684122,158.02772541514256,0,0,0,0,0,347,130.7965087890625,182.1712646484375,224.2634530524721,238.34154679800588,18,-202.64016723632812,-692.2816162109375,721.32993388684122,158.02772541514256,0,0,0,0,0,4687,3786,3537,-7.369520037128126,-21.172787605188852,22.418669910413321,11.341395995080973,75.324114437387436,76.173154581478883,-24.403340466637104,-52.274396374746388,57.689995166187238,1.7113689810121957,0.39259731408817278,1.7292446553886069,-0.22110661423749445,1.4195385248776469,0.30824191333928286,322.66933875427912,264.3522462157614,348.89583754853817,473.79079275229907,-1,-1,-0.16541291509597342,0.12444867990955745,-0.067552844968141165,0.90593579385186218,-1.3731343283582089,-0.86567164179104472,-0.048930035063916133,-0.39074355697115237,0.048930035063916119,0.39074355697115237,-0.11648288003205728,0.51519223688070981,238,275,506,274,367,231
25,1000,360,-141.99732971191406,-323.54010009765625,353.32907892857537,353.57532717951369,360,-141.99732971191406,-323.54010009765625,353.32907892857537,353.57532717951369,0,0,0,0,0,27,-106.59234619140625,-567.327880859375,577.25458219660572,331.09786453032058,333,-35.404983520507812,243.78778076171875,246.34527579560213,217.60205117134251,0,0,0,0,0,0,0,0,0,0,2918,3049,3502,-7.705325134292849,-21.426061838118997,22.76945676374525,-6.8089367225375099,-38.474553898984752,39.072406081752924,11.726091189219915,-153.96270432508103,154.40859929961877,2.3985573173412487,0.38370771659487102,1.305424143272534,-0.046612298502774041,1.3959515821338413,0.0020943987287860288,346.61657036043152,475.08090006582768,318.98547107476458,220.14064522897641,-1,-1,-0.076057573281971921,0.91074962711129726,-0.17915869001953516,-0.040519980488893992,-1.3731343283582089,-0.86567164179104472,0.051550558368781627,0.4756348038000956,-0.051550558368781613,-0.47563480380009565,-0.12760813165075355,0.43511482331120166,238,275,506,274,367,231
26,1040,369,-121.27682495117188,-173.93144226074219,212.0382391860937,297.49303045423164,369,-121.27682495117188,-173.93144226074219,212.0382391860937,297.49303045423164,24,0,0,0,0,47,-4.332855224609375,-271.35894775390625,271.39353743319799,209.41400661040433,322,-116.9439697265625,97.427543640136719,152.2104408874697,397.30131111837864,0,0,0,0,0,0,0,0,0,0,3355,3150,3135,-3.215184514568989,-1.5022309186522236,3.5488179997964013,-24.845443299532803,-156.39613837307459,158.35734321704248,26.166220093552255,-31.789404828399555,41.173259930786273,2.4787844142019377,0.081255240248484073,1.6360200583830589,0.14005803291320784,1.4237273223352189,-0.037534388859528423,309.0514653092041,187.40313841779189,372.348019926978,165.865384102137,-1,-1,-0.21622587571192498,-0.16267485665003023,0.019955298234992529,-0.24303961155919029,-1.3731343283582089,-0.86567164179104472,-0.11809058697345876,0.040182377454580032,0.11809058697345876,-0.040182377454580032,-0.09813528873846622,-0.20285723410461026,238,275,506,274,367,231
27,1080,349,-208.43525695800781,-487.13717651367188,529.85647592990972,300.37182507905203,349,-208.43525695800781,-487.13717651367188,529.85647592990972,300.37182507905203,36,-35.290313720703125,-139.07061767578125,143.47837099447764,42.859266285706084,52,18.728195190429688,-286.37197875976562,286.98371994570437,149.81310118135244,297,-227.1634521484375,-200.76519775390625,303.16645365402906,304.17886970751198,0,0,0,0,0,0,0,0,0,0,2869,2592,3514,-4.9141226768217621,3.4745639685227587,6.0184048097656655,5.3827531076329933,-11.932480285176197,13.090382606091056,-0.66946702761981669,-7.7494242235117667,7.7782878512575673,2.5610677978382168,0.063919595089404257,1.5855402090989497,-0.14590446187127371,1.3208828044147845,-0.033579244958945487,296.92568376136592,162.28862331967849,371.31791126186909,156.5618355721773,-1,-1,-0.26147132924863464,-0.25638573388179664,0.016111609186078676,-0.27775434487993544,-1.3731343283582089,-0.86567164179104472,-0.13879146921735666,0.010684305499069402,0.13879146921735666,-0.010684305499069402,-0.12267986003127798,-0.26707003938086604,238,275,506,274,367,231
28,1120,338,-225.77822875976562,-469.54754638671875,521.00931555940997,284.25672641698588,338,-225.77822875976562,-469.54754638671875,521.00931555940997,284.25672641698588,53,-0.820343017578125,-220.37710571289062,220.37863255101902,86.695136319706506,65,0.4452972412109375,-278.80206298828125,278.80241859810786,108.58962538554981,273,-226.22352600097656,-190.74557495117188,295.907009176477,180.09070972304505,0,0,0,0,0,0,0,0,0,0,3309,2726,3069,1.0044339418832067,-6.2718311144877532,6.3517519687298662,15.729653365965589,-1.1484667898441359,15.771524053838535,0.23753173395772365,-0.75591915799788012,0.79236045968055913,2.6066236043807463,-0.010836486820656743,1.3442111346405115,-0.28356612886923716,1.356568832417328,0.0049993257521552259,319.81697152447009,163.5381778474395,371.00908587173836,150.36653565511347,-1,-1,-0.176056076401231,-0.25172321698716604,0.014959275640814791,-0.30087113561524825,-1.3731343283582089,-0.86567164179104472,-0.095507676021022891,0.024573959314041105,0.095507676021022891,-0.024573959314041105,-0.080548400380208107,-0.27629717630120715,238,275,506,274,367,231
29,1160,336,-39.288970947265625,-323.24453735351562,325.62348528167229,358.99600699074938,336,-39.288970947265625,-323.24453735351562,325.62348528167229,358.99600699074938,68,45.380264282226562,-233.24330139160156,237.61693127885101,182.91740525240377,78,55.811508178710938,-270.99078369140625,276.67838602042053,206.86600784686118,258,-95.100479125976562,-52.253746032714844,108.51062208116663,228.08997433874106,0,0,0,0,0,0,0,0,0,0,3637,2126,3171,-4.5716688668583174,-7.3026610235486515,8.6156261672067842,1.9696700369649989,1.2228272501828172,2.3183844673192948,-1.2921915508303528,9.0079434541173669,9.1001540798281688,2.5393948241969033,0.0081532869672327202,1.0184079513604753,-0.13225327665311559,1.3308814559190949,-0.0028533650972702995,328.3849904932971,159.99168973999022,371.79297472978453,155.04999725618154,-1,-1,-0.14408585636829441,-0.26495638156720064,0.017884234066360194,-0.28339553262618827,-1.3731343283582089,-0.86567164179104472,-0.080985045217327301,0.0092195755294938175,0.080985045217327301,-0.0092195755294938175,-0.063100811150967107,-0.27417595709669446,238,275,506,274,367,231
30,1200,343,127.02079772949219,-117.75996398925781,173.20996557527477,203.72772016165598,343,127.02079772949219,-117.75996398925781,173.20996557527477,203.72772016165598,83,70.905166625976562,-103.04476928710938,125.08304094357116,168.63644143178112,93,79.912643432617188,-110.68888854980469,136.52128269533546,174.5260373627728,250,47.108154296875,-7.0710849761962891,47.635894491431266,65.594452434241262,0,0,0,0,0,0,0,0,0,0,4800,2516,1797,-1.5029983463245458,3.5971947986811585,3.8985656912142828,-2.3095764097603819,0.90485299252142681,2.4805044105174732,-0.83682511452593644,2.2786548738258574,2.4274563448827831,2.6229301783152117,0.01651037024828228,1.0797045813342803,0.40950835376597328,1.3508621022227874,0.096680690791383306,323.75631159840009,165.98383234780513,368.42470277007766,168.3824225633482,-1,-1,-0.16135704627462652,-0.24259764049326443,0.0053160551122300691,-0.23364767700243208,-1.3731343283582089,-0.86567164179104472,-0.083336550693428296,-0.0044749817454161622,0.083336550693428296,0.00447498174541619,-0.078020495581198224,-0.23812265874784827,238,275,506,274,367,231
31,1240,345,182.63575744628906,-13.897504806518555,183.16375334062943,60.159201047678842,345,182.63575744628906,-13.897504806518555,183.16375334062943,60.159201047678842,91,79.30841064453125,-23.869525909423828,82.822570994278209,36.096401002744322,99,87.302947998046875,-26.606937408447266,91.267375591756263,40.404729812929546,246,95.332809448242188,12.709432601928711,96.176266481694029,38.982092615344818,0,0,0,0,0,0,0,0,0,0,1975,1896,1843,-0.52873093488105383,-1.236428826656919,1.3447351578985354,-0.41432854300751387,-3.2276494257954766,3.254134133281632,1.2020443865236246,1.042159530661948,1.5909139494399087,2.5724155646934679,0.022001383280893183,1.8374246588924219,0.37690961018556657,1.5242428375018615,0.079337476334316204,323.76583767377633,161.80139572503307,370.11932450073266,159.60730700383326,-1,-1,-0.1613215012172525,-0.25820374729465267,0.011639270525121865,-0.26639064550808483,-1.3731343283582089,-0.86567164179104472,-0.086480385871187185,0.0040934491067160517,0.086480385871187185,-0.0040934491067161072,-0.074841115346065315,-0.26229719640136873,238,275,506,274,367,231
32,1280,351,165.43428039550781,-8.4905357360839844,165.65201576517327,81.872942381682407,351,165.43428039550781,-8.4905357360839844,165.65201576517327,81.872942381682407,98,42.730804443359375,-14.978130340576172,45.279863481197793,79.18039424679155,106,46.62457275390625,-15.658576965332031,49.183755621785572,84.847808387404513,245,118.80970764160156,7.1680412292480469,119.02574278258899,28.332634214723225,0,0,0,0,0,0,0,0,0,0,2726,2704,2813,1.4082896842027708,0.2056140857491684,1.4232206388646864,12.96204575830086,-5.1368929136155117,13.942822492101039,1.7396583372814973,-2.3389982218881471,2.915016948916239,2.6669329448769981,-0.010888319661002566,1.8335238017054134,0.13121546977949872,1.5095370548914198,-0.086353921741918693,322.92765451238506,159.52853349621418,370.82879154312491,170.4667416246721,-1,-1,-0.16444905032692142,-0.2666845765066635,0.014286535608675028,-0.22587036707211905,-1.3731343283582089,-0.86567164179104472,-0.089367792967798218,-0.020407104717272223,0.089367792967798232,0.020407104717272223,-0.075081257359123202,-0.24627747178939127,238,275,506,274,367,231
33,1320,352,40.221817016601562,-225.27011108398438,228.83272823594888,437.4758525100263,352,40.221817016601562,-225.27011108398438,228.83272823594888,437.4758525100263,99,-64.841339111328125,-124.82681274414062,140.66318792637611,252.41795597381338,107,-68.904830932617188,-131.55758666992188,148.51018260128347,268.3559603791619,245,109.12664794921875,-93.712547302246094,143.84250698075462,181.15987827119798,0,0,0,0,0,0,0,0,0,0,3042,2674,3137,1.9071622010736746,8.0173626365913577,8.2410782855045923,6.3151945991835419,-3.0864997528943263,7.029094077487775,-1.7187426572956497,-0.68931144934816757,1.8518171065767219,2.5506389253714628,0.00042148209446746243,2.0998555984514193,-0.21290295420385263,1.3515349940180241,-0.049190251605981006,349.68992919037805,151.52760989780205,373.59864117529565,154.92931056005696,-1,-1,-0.064589816453813231,-0.29653876903805204,0.024621795430207663,-0.28384585611919044,-1.3731343283582089,-0.86567164179104472,-0.044605805942010447,-0.006346456459430827,0.044605805942010447,0.0063464564594307715,-0.019984010511802784,-0.29019231257862121,238,275,506,274,367,231
34,1360,346,-277.20306396484375,-504.26922607421875,575.43808618911282,645.5045999047328,346,-277.20306396484375,-504.26922607421875,575.43808618911282,645.5045999047328,101,-235.13223266601562,-296.62030029296875,378.51125397324222,358.26439347360775,109,-253.15267944335938,-320.97869873046875,408.79530837334386,386.25024267513288,237,-24.050384521484375,-183.2906494140625,184.86179475018636,269.54119024753811,0,0,0,0,0,0,0,0,0,0,3898,2012,1090,-2.8581373262055934,4.9070330111976332,5.6787253806142957,-14.937698245499774,2.7565554873853273,15.18991201517116,4.6835668643516613,-1.0055182244814915,4.7902886627652475,2.667775909065933,0.041480992966060004,1.4077178932977081,-0.18416768246905546,1.4111565516794577,0.036057175261219099,335.55804371075214,153.35553399042553,367.39130622853361,169.08811872597576,-1,-1,-0.11732073242256662,-0.28971815675214357,0.0014600978676627171,-0.23101448236576208,-1.3731343283582089,-0.86567164179104472,-0.059390415145114665,-0.029351837193190733,0.059390415145114672,0.029351837193190761,-0.057930317277451952,-0.26036631955895284,238,275,506,274,367,231
35,1400,319,-391.49887084960938,-686.890380859375,790.62618296743517,307.64453749683037,319,-391.49887084960938,-686.890380859375,790.62618296743517,307.64453749683037,97,-297.92098999023438,-387.73065185546875,488.97032084271541,193.27667543973675,104,-329.90054321289062,-432.04632568359375,543.59764159611132,213.89313419395123,215,-61.59832763671875,-254.84419250488281,262.18298270693754,148.75201146144084,0,0,0,0,0,0,0,0,0,0,2804,2381,2238,14.24968842347937,17.75762174449325,22.768108181988715,-36.77446448431175,-35.945711217450601,51.424268522131257,-36.680380497928354,-44.290185131905872,57.507137056988839,2.6336009113035828,-0.49339710953881666,1.7315202335133084,0.22799681798502403,1.4236493445404623,0.13260910546366733,319.8145326993785,157.04072087257271,382.96577490399898,152.91827411109398,-1,-1,-0.17606517649485634,-0.27596745943069884,0.059573786955220059,-0.29134972346606725,-1.3731343283582089,-0.86567164179104472,-0.1178194817250382,0.0076911320176841769,0.1178194817250382,-0.0076911320176842324,-0.05824569476981814,-0.28365859144838301,238,275,506,274,367,231
36,1440,320,-315.87515258789062,-666.4075927734375,737.47962122929937,149.1502202183984,275,142.33387756347656,-154.622802734375,210.15980545215629,84.140013625142629,42,-429.71267700195312,-475.15380859375,640.64352536908609,63.955220852312408,45,-458.20907592773438,-511.78472900390625,686.93461559609148,65.817743911954665,275,142.33387756347656,-154.622802734375,210.15980545215629,84.140013625142629,0,0,0,0,0,3,-28.496368408203125,-36.630916595458984,46.409773357338317,4.8533603538078562,3466,3418,3166,12.887642059098283,18.021340832623125,22.155361501203462,-35.493633307277719,-45.280136928300799,57.533371234416329,-52.663221075052945,-43.220743834450076,68.128170029753875,1.6809816899882997,-0.46510045291968916,1.8637115292677562,0.074730236402701711,1.6763747626067924,0.072988935069344008,262.00911474212865,81.464111555524326,294.0305452326769,80.507748462164017,-1,-1,-0.39175703454429611,-0.55796973300177499,-0.27227408495269811,-0.5615382520068507,-1.3731343283582089,-0.86567164179104472,-0.059741474795798999,0.0017842595025379104,0.059741474795798999,-0.0017842595025377994,-0.33201555974849711,-0.5597539925043129,238,275,506,274,367,231
37,1480,319,-213.32571411132812,-469.2076416015625,515.4257184487484,267.58532726562532,283,110.47637939453125,-135.73226928710938,175.00936926334197,58.752024688637803,34,-300.53671264648438,-307.28970336914062,429.82470548474754,291.98851977750542,36,-323.80209350585938,-333.47543334960938,464.81572736568097,316.55976369500615,283,110.47637939453125,-135.73226928710938,175.00936926334197,58.752024688637803,0,0,0,0,0,2,-23.265365600585938,-26.185731887817383,35.028128568760046,24.694901587582628,3295,3239,2940,-0.0013687608673649265,-0.87678255483572798,0.87678362323356518,-5.4435274241722311,-11.178420605349977,12.433385622903687,-11.983180219771896,-5.1644661773077445,13.048690320338208,1.7034000054642044,-0.0068224557014541221,1.8809807063187118,-0.070506459859867032,1.5696272146791503,-0.12683983984531055,248.82726608482307,66.480447015971109,277.63933275389309,66.476786442193827,-1,-1,-0.44094303699692883,-0.61387892904488395,-0.33343532554517502,-0.61389258790226187,-1.3731343283582089,-0.86567164179104472,-0.053753855725876876,6.8294286889036826e-06,0.053753855725876931,-6.8294286890147049e-06,-0.38718918127105195,-0.61388575847357285,238,275,506,274,367,231
38,1520,329,-47.623832702636719,-236.99150085449219,241.72918921502529,289.85638623832818,290,72.239639282226562,-113.12135314941406,134.21999114133729,73.723632293255534,37,-110.73380279541016,-114.40580749511719,159.21891806610984,232.90907473512431,39,-119.86347198486328,-123.87019348144531,172.36901330980811,252.04553325210938,290,72.239639282226562,-113.12135314941406,134.21999114133729,73.723632293255534,0,0,0,0,0,2,-9.129669189453125,-9.4643840789794922,13.150111235396079,19.148530563770798,3318,3118,2450,1.7184775923120981,-1.5005145018387509,2.2813831343084789,8.4973561958702533,-5.6155980761984559,10.18528370114934,-7.5206249786293711,1.7470497521509998,7.7208796717521055,1.6673367785853914,-0.044670707111528651,1.7226986095480221,-0.3635074968547265,1.4226950829161713,0.0083841000935921395,251.12205989378418,59.107270344824371,270.06418479313311,70.178816107548528,-1,-1,-0.432380373530656,-0.64139078229543145,-0.36170080301069735,-0.60007904437481896,-1.3731343283582089,-0.86567164179104472,-0.035339785259979328,-0.020655868960306245,0.035339785259979328,0.020655868960306245,-0.39704058827067668,-0.6207349133351252,238,275,506,274,367,231
39,1560,344,47.810546875,-42.395065307617188,63.899843152575102,165.6761026526278,300,57.625274658203125,-23.575284957885742,62.261274804479079,115.70696638817181,42,-8.9587860107421875,-17.727029800415039,19.862211164195006,63.303859094254229,44,-9.814727783203125,-18.819782257080078,21.22529353536213,67.718927530718176,300,57.625274658203125,-23.575284957885742,62.261274804479079,115.70696638817181,0,0,0,0,0,2,-0.8559417724609375,-1.0927524566650391,1.3880721340733879,4.4176610272280987,2917,4085,2485,0.31148950817032528,1.0522237720840195,1.0973607338696394,-3.4591822837769826,-0.26531040311352783,3.4693416785316495,-0.29404030918502144,-5.1064660692297821,5.1149247716482291,1.6140585912411471,-0.0030778188499429593,1.1539657126092588,0.058078740723162992,1.5863954148663346,0.070546263349408389,265.82197847656357,55.249250863574197,262.59808279663434,69.970885946495827,-1,-1,-0.37752993105759858,-0.65578637737472312,-0.38955939254987182,-0.60085490318471702,-1.3731343283582089,-0.86567164179104472,0.0060147307461366206,-0.027465737095002996,-0.0060147307461366206,0.027465737095003107,-0.3835446618037352,-0.62832064027972012,238,275,506,274,367,231
40,1600,369,51.588981628417969,62.356075286865234,80.93023631893368,64.293149963279234,318,46.348403930664062,59.69342041015625,75.574327566863971,55.114098200374784,49,4.9829940795898438,2.5346431732177734,5.5905854803201871,22.029673406917592,51,5.2405776977539062,2.6626567840576172,5.8782136534736198,23.235493461914867,318,46.348403930664062,59.69342041015625,75.574327566863971,55.114098200374784,0,0,0,0,0,2,0.2575836181640625,0.12801361083984375,0.28764006137314135,1.2300263847416015,3118,4083,2894,-0.10291360190325349,1.6090343382861931,1.612322148716189,-7.6089839891724722,2.3822436299786212,7.9731876975308156,1.8922038648721013,-2.2923318232514021,2.9724099068143368,1.6611811408855055,0.00088906059633120371,1.8388560909943481,0.51227306209673806,1.5637876096149881,-0.010890913100996991,244.20369532623022,58.576649538597316,269.47610417476307,59.965883969088964,-1,-1,-0.45819516669317084,-0.64337071067687568,-0.3638951336762572,-0.63818700011533969,-1.3731343283582089,-0.86567164179104472,-0.047150016508456849,-0.0025918552807679962,0.047150016508456793,0.0025918552807679962,-0.41104515018471399,-0.64077885539610768,238,275,506,274,367,231
41,1640,378,-1.2571258544921875,63.588645935058594,63.601071195918365,86.847750306181737,325,25.748123168945312,73.655990600585938,78.026731304577808,43.21071080963236,51,-25.887313842773438,-9.5866241455078125,27.605368689830655,43.204606213130624,53,-27.0052490234375,-10.067363739013672,28.8207440478465,44.991086500665347,325,25.748123168945312,73.655990600585938,78.026731304577808,43.21071080963236,0,0,0,0,0,2,-1.1179351806640625,-0.48073959350585938,1.2169180847249206,1.7884930244134771,3146,2869,1179,0.92512816601606573,-0.51096362071217527,1.0568566341976309,8.1401283944700253,2.9513286144593813,8.6586390887358196,-3.2674588270344032,-0.072168507853767494,3.2682557243720813,1.6158367124338096,-0.014311582266999245,2.178511836802735,-0.30467630615621966,1.5646135886643406,0.001391039002607064,250.60401049821863,60.013738123531439,266.38249052637855,65.386222299993022,-1,-1,-0.4343133936633633,-0.63800843983756927,-0.37543846818515469,-0.61796185708957829,-1.3731343283582089,-0.86567164179104472,-0.029437462739104303,-0.010023291373995491,0.029437462739104303,0.010023291373995491,-0.404875930924259,-0.62798514846357378,238,275,506,274,367,231
42,1680,384,-42.521751403808594,14.461135864257812,44.913514591176472,50.547719916019929,328,1.5552520751953125,35.27276611328125,35.307036668341929,51.121192269674111,54,-42.057106018066406,-19.866119384765625,46.513039741825494,1.6037055985061404,56,-44.077003479003906,-20.811630249023438,48.743268143510747,1.3788281317844735,328,1.5552520751953125,35.27276611328125,35.307036668341929,51.121192269674111,0,0,0,0,0,2,-2.0198974609375,-0.9455108642578125,2.2302413652184185,0.24143884884395081,1636,3399,925,0.15215036501331269,-1.0518346120121578,1.0627820964809536,-0.54120349821398861,-1.475555736845557,1.5716761622601818,-0.81884785033986418,-3.2822078541534516,3.3828095127974356,1.632557976351507,0.00070253610623105534,1.2295034786819088,-0.036026312700586427,1.5665696876202022,0.02113870458687428,260.48395211517027,64.479306767516078,262.94118652069426,59.821546953381429,-1,-1,-0.39744793986876764,-0.6213458702704624,-0.38827915477352887,-0.63872557106947236,-1.3731343283582089,-0.86567164179104472,-0.004584392547619387,0.0086898503995049836,0.004584392547619387,-0.0086898503995049836,-0.39286354732114825,-0.63003572066996738,238,275,506,274,367,231
43,1720,384,-34.097877502441406,-20.987106323242188,40.039029483674703,47.025382805343781,329,-3.8688812255859375,-1.8902091979980469,4.3059415636870604,30.198298835016608,53,-28.826698303222656,-18.214162826538086,34.098889461926206,28.902501208109356,55,-30.228996276855469,-19.096897125244141,35.755890363942832,30.375842470785383,329,-3.8688812255859375,-1.8902091979980469,4.3059415636870604,30.198298835016608,0,0,0,0,0,2,-1.4022979736328125,-0.88273429870605469,1.6570031529742972,1.4733731969069694,3357,3850,2484,-0.062668430103002493,1.0247665905535541,1.0266810104634889,-0.91967258875988023,-0.34595008792074822,0.98258797766341166,0.73682848552351743,0.50767774098287788,0.8947921019814371,1.6172417846462717,-0.0077866663645842493,2.1064592114015621,0.032326141284181875,1.6068909978380892,0.0060761939271171128,249.52160350179065,57.062626649840325,264.74479482569882,58.821806591686119,-1,-1,-0.4383522257395871,-0.64902004981402861,-0.38154927303843722,-0.64245594555341001,-1.3731343283582089,-0.86567164179104472,-0.028401476350574939,-0.0032820521303092987,0.028401476350574939,0.0032820521303092987,-0.40995074938901216,-0.64573799768371931,238,275,506,274,367,231
44,1760,391,3.9145278930664062,-25.555112838745117,25.853187827163413,41.423976711101339,334,5.1271514892578125,-13.516729354858398,14.456474495750662,9.3922517483181185,55,-1.2004928588867188,-11.644002914428711,11.705724538680309,30.603860593608545,57,-1.2126235961914062,-12.038383483886719,12.099302991956053,32.112103381223591,334,5.1271514892578125,-13.516729354858398,14.456474495750662,9.3922517483181185,0,0,0,0,0,2,-0.0121307373046875,-0.39438056945800781,0.39456708980042654,1.5237868948383468,1517,3094,1346,-1.8436113113393731,0.86043570072671116,2.034515240145315,5.159141083796186,4.5905831895758382,6.9058084785874243,-1.0095029630172689,4.4587105784298835,4.5715638740526412,1.6169846436223385,0.0231066374868657,1.2941557612502725,-0.3864290864040032,1.5787220754744364,-0.025373464359232489,258.64460693765051,63.787406591674582,264.41484349174129,60.836902435347184,-1,-1,-0.40431116814309509,-0.62392758734449771,-0.38278043473230861,-0.63493693121139105,-1.3731343283582089,-0.86567164179104472,-0.010765366705393242,0.0055046719334467253,0.010765366705393242,-0.0055046719334466143,-0.39354580143770185,-0.62943225927794444,238,275,506,274,367,231
45,1800,398,19.085212707519531,-24.331449508666992,30.923531158069192,15.592495907412337,338,7.0139617919921875,-24.323583602905273,25.314667276246166,25.641572742947961,58,11.441246032714844,-0.21724319458007812,11.443308323500879,11.48557664219374,60,12.071250915527344,-0.00786590576171875,12.071253478329961,11.934779970742648,338,7.0139617919921875,-24.323583602905273,25.314667276246166,25.641572742947961,0,0,0,0,0,2,0.6300048828125,0.20937728881835938,0.6638862865284374,0.45458939328975467,1647,3969,1298,0.28830452444222487,-1.4633112686654641,1.4914420430634197,2.1647804543464702,1.7623562732547455,2.7914465872376755,49.074085372155537,211.58684148763678,217.20326274213272,1.6634550596200031,0.019134339731587513,1.3336010385935557,0.11621284688110833,1.5561440691196242,-0.44695981244319311,259.83988566938302,66.243793028992002,262.72578889966428,67.739227748545886,-1,-1,-0.39985117287543648,-0.61476196630973134,-0.38908287724005863,-0.60918198601288842,-1.3731343283582089,-0.86567164179104472,-0.0053841478176889224,-0.0027899901484215173,0.0053841478176889224,0.0027899901484214062,-0.39446702505774756,-0.61197197616130983,238,275,506,274,367,231
46,1840,398,18.005935668945312,-6.1051177978515625,19.012789975167795,50.479557748688244,341,5.92730712890625,-20.934236526489258,21.757187978858386,33.077419616634707,57,12.078628540039062,14.829118728637695,19.125794876979086,17.424629275455569,0,0,0,0,0,341,5.92730712890625,-20.934236526489258,21.757187978858386,33.077419616634707,57,12.078628540039062,14.829118728637695,19.125794876979086,17.424629275455569,0,0,0,0,0,2437,2950,1854,1.8490158806913826,-0.75573799887014559,1.9974983479305262,-0.055420161375280941,-3.0786403020872086,3.0791390848616245,50.381085707770865,207.78244834458923,213.80317967038201,1.6552533230855135,-0.027061247713499714,1.5265814550124892,0.13546055263804957,0.68480245058805023,-0.42060221482401067,262.97416784634345,67.312119138184073,362.56301423605237,484.01058541062071,-1,-1,-0.38815609012558416,-0.61077567485752216,-0.016555917029655344,0.94406934854709212,-1.3731343283582089,-0.86567164179104472,-0.1858000865479644,-0.77742251170230714,0.18580008654796443,0.77742251170230714,-0.20235600357761976,0.16664683684478498,238,275,506,274,367,231
47,1880,398,12.751876831054688,36.559394836425781,38.719500429629321,37.222704020680801,341,0.4982147216796875,-2.1339168548583984,2.1913053306983779,10.562795118764146,57,12.253662109375,38.693313598632812,40.587248642065845,31.540395354553503,0,0,0,0,0,341,0.4982147216796875,-2.1339168548583984,2.1913053306983779,10.562795118764146,57,12.253662109375,38.693313598632812,40.587248642065845,31.540395354553503,0,0,0,0,0,2561,3443,2147,-0.19638595420536831,-0.12821671149156089,0.23453564359146603,-4.9742109265373955,-4.4128771738603163,6.6495307573738938,-46.099195019659703,-210.02832347924885,215.02798060941888,1.6093325641930036,-0.014150001909236209,1.6045221438696549,0.15730919517922681,0.71493963947160288,0.3701283563845133,259.72904534663246,60.086512424817585,363.48796031520601,483.30412443772434,-1,-1,-0.40026475616928187,-0.63773689393724786,-0.013104625689529813,0.94143330014076243,-1.3731343283582089,-0.86567164179104472,-0.19358006523987603,-0.78958509703900515,0.19358006523987603,0.78958509703900515,-0.20668469092940583,0.15184820310175728,238,275,506,274,367,231
