framenr,timecode,total_num_of_tracked_features,total_total_horizontal_velocity,total_total_vertical_velocity,total_length_sum_vvec,total_length_sum_avec,grosshead_num_of_tracked_features,grosshead_total_horizontal_velocity,grosshead_total_vertical_velocity,grosshead_length_sum_vvec,grosshead_length_sum_avec,grosslefthand_num_of_tracked_features,grosslefthand_total_horizontal_velocity,grosslefthand_total_vertical_velocity,grosslefthand_length_sum_vvec,grosslefthand_length_sum_avec,grossrighthand_num_of_tracked_features,grossrighthand_total_horizontal_velocity,grossrighthand_total_vertical_velocity,grossrighthand_length_sum_vvec,grossrighthand_length_sum_avec,nethead_num_of_tracked_features,nethead_total_horizontal_velocity,nethead_total_vertical_velocity,nethead_length_sum_vvec,nethead_length_sum_avec,netlefthand_num_of_tracked_features,netlefthand_total_horizontal_velocity,netlefthand_total_vertical_velocity,netlefthand_length_sum_vvec,netlefthand_length_sum_avec,netrighthand_num_of_tracked_features,netrighthand_total_horizontal_velocity,netrighthand_total_vertical_velocity,netrighthand_length_sum_vvec,netrighthand_length_sum_avec,overlapping_left_hand_head,overlapping_right_hand_head,overlapping_left_right_hand,head_x_velocity,head_y_velocity,head_velocity_magnitude,lefthand_x_velocity,lefthand_y_velocity,lefthand_velocity_magnitude,righthand_x_velocity,righthand_y_velocity,righthand_velocity_magnitude,orientation_head_theta,orientation_head_omega,orientation_lefthand_theta,orientation_lefthand_omega,orientation_righthand_theta,orientation_righthand_omega,lefthand_x_position,lefthand_y_position,righthand_x_position,righthand_y_position,nose_x_position,nose_y_position,lefthand_x_position_hum,lefthand_y_position_hum,righthand_x_position_hum,righthand_y_position_hum,nose_x_position_hum,nose_y_position_hum,lefthand_x_position_hand,lefthand_y_position_hand,righthand_x_position_hand,righthand_y_position_hand,handcenter_x_position_hum,handcenter_y_position_hum,leftshoulder_x_position,leftshoulder_y_position,rightshoulder_x_position,rightshoulder_y_position,neck_x_position,neck_y_position
41,1640,577,69.406486511230469,-991.45477294921875,993.88119369148967,131.94180322361797,418,-68.770828247070312,217.04093933105469,227.67563805443612,17.434696187602022,82,960.70849609375,-616.669189453125,1141.5961210898927,173.07673502619073,77,-822.53106689453125,-591.82666015625,1013.3193729907454,198.09531449346335,418,-68.770828247070312,217.04093933105469,227.67563805443612,17.434696187602022,82,960.70849609375,-616.669189453125,1141.5961210898927,173.07673502619073,77,-822.53106689453125,-591.82666015625,1013.3193729907454,198.09531449346335,28,1,56,-0.25057350191485739,1.3664849002191559,1.3892688949187739,0.72596379544727085,-9.965599359862523,9.9920065068830155,-10.594227091817743,-10.191118499618256,14.700222581521222,1.5817837782387487,-0.029037524104062684,2.7292604844951356,-0.75719303377744651,0.12468322973412704,0.4093270423596298,217.66666666666666,172.08333333333337,528.55645409910358,142.27636996589297,-1,-1,-0.55721393034825872,-0.2198383084577113,0.60282258992202831,-0.33105832102278743,-1.3731343283582089,-0.86567164179104472,-0.58001826013514357,0.055610006282538038,0.58001826013514357,-0.055610006282538094,0.022804329786884792,-0.27544831474024933,238,275,506,274,367,231
42,1680,588,-58.343765258789062,-838.8431396484375,840.8696735403297,212.69002124953718,417,-28.492538452148438,168.65226745605469,171.04213535125126,91.291218257669655,89,1012.9927368164062,-501.43841552734375,1130.3073782867057,149.44151459382769,82,-1042.84423828125,-506.056884765625,1159.1452350482616,218.54199960409079,417,-28.492538452148438,168.65226745605469,171.04213535125126,91.291218257669655,89,1012.9927368164062,-501.43841552734375,1130.3073782867057,149.44151459382769,82,-1042.84423828125,-506.056884765625,1159.1452350482616,218.54199960409079,0,0,1,0.24147697607401142,0.066176753835861746,0.2503806955859435,12.863277689286406,-5.7813375212458595,14.10275776031974,-7.361560382885159,-8.5548516496131555,11.286188817211647,1.558143476646948,0.0078052772459155095,1.2279586028021019,-0.19184573295665763,2.5966063742277563,-0.18038406619926201,216.28526092422786,160.06880128027495,527.76397833337069,133.61236701092758,-1,-1,-0.56236842938720943,-0.26466865193927258,0.59986559079615931,-0.3633866902577329,-1.3731343283582089,-0.86567164179104472,-0.58111701009168437,0.049359019159230133,0.58111701009168437,-0.049359019159230189,0.018748580704474938,-0.31402767109850271,238,275,506,274,367,231
43,1720,571,152.3016357421875,-561.41168212890625,581.70341676884971,287.31232467398763,405,43.608062744140625,78.73480224609375,90.004623331406677,155.63165534196469,86,1134.7362060546875,-374.18215942382812,1194.8382927251978,182.34737471463285,80,-1026.04248046875,-265.96429443359375,1059.9529129352986,331.77401210177459,405,43.608062744140625,78.73480224609375,90.004623331406677,155.63165534196469,86,1134.7362060546875,-374.18215942382812,1194.8382927251978,182.34737471463285,80,-1026.04248046875,-265.96429443359375,1059.9529129352986,331.77401210177459,0,0,10,-0.021791527108831588,-1.6143906502594163,1.614537717830945,21.411122251884805,-1.2348235658224951,21.446700103369452,-14.798655833352058,-5.7645168387971282,15.88174640456082,1.5973943327305797,0.031352600386508667,2.3455690185818203,0.54622158835459522,-0.23608490266439694,-1.5859208575996364,243.39322204523947,160.52065829084165,513.83333333333326,125.16666666666666,-1,-1,-0.4612193207267184,-0.26298261831775505,0.54788557213930322,-0.39490049751243783,-1.3731343283582089,-0.86567164179104472,-0.50455244643301078,0.065958939597341393,0.50455244643301078,-0.065958939597341393,0.043333125706292414,-0.32894155791509644,238,275,506,274,367,231
44,1760,569,139.73719787597656,-124.60347747802734,187.2231584763143,440.9051179104336,402,23.07806396484375,47.499057769775391,52.808687972547467,40.529921584413579,87,1144.6514892578125,-147.04643249511719,1154.0579210636133,288.31144193480088,80,-1027.992431640625,-25.056116104125977,1028.2977431000365,174.32658611204798,402,23.07806396484375,47.499057769775391,52.808687972547467,40.529921584413579,87,1144.6514892578125,-147.04643249511719,1154.0579210636133,288.31144193480088,80,-1027.992431640625,-25.056116104125977,1028.2977431000365,174.32658611204798,0,0,1,0.74254700019568531,0.44350875630753706,0.86491390578546568,8.1280141013875635,-4.7179133882176245,9.3980487321080748,-16.6666666666666,-1.0833333333333215,16.701837889552355,1.6208486774199653,0.0067522811076358158,2.3204017795112923,-1.3414575831841773,-0.5752353409715163,0.0010027745245046321,259.10750542799747,157.59915414862996,498.16666666666657,122.08333333333333,-1,-1,-0.40258393497015871,-0.27388375317675384,0.48942786069651706,-0.40640547263681592,-1.3731343283582089,-0.86567164179104472,-0.44600589783333788,0.066260859730031041,0.44600589783333788,-0.066260859730031041,0.043421962863179175,-0.34014461290678488,238,275,506,274,367,231
45,1800,557,126.89187622070312,407.16586303710938,426.48046646190534,607.54215659421152,389,93.248825073242188,134.8505859375,163.95128515881538,231.48266668415999,84,1215.7816162109375,79.862464904785156,1218.4018022053099,226.00623148339011,84,-1182.137939453125,192.45285034179688,1197.7012179584533,213.70409875251849,389,93.248825073242188,134.8505859375,163.95128515881538,231.48266668415999,84,1215.7816162109375,79.862464904785156,1218.4018022053099,226.00623148339011,84,-1182.137939453125,192.45285034179688,1197.7012179584533,213.70409875251849,0,0,2,1.191531860821442,3.0363791426251368,3.2618011087620853,95.188081250113015,-13.907370139642651,96.198678557863474,-16.206679368925478,2.346424757685611,16.375657706200222,1.6108988949458514,0.0056151537337318924,-0.33734614778653427,0.056437368427838974,-0.23407935361538768,1.0358195418473422,259.6492502480146,151.0848315144064,480.50000000000006,123.00000000000001,-1,-1,-0.40056249907457242,-0.29819092718505075,0.42350746268656736,-0.40298507462686561,-1.3731343283582089,-0.86567164179104472,-0.41203498088056989,0.052397073720907461,0.41203498088056989,-0.052397073720907406,0.01147248180599747,-0.35058800090595821,238,275,506,274,367,231
46,1840,543,-45.320198059082031,1187.619140625,1188.4835478587736,868.71938816189879,462,1212.543212890625,780.74505615234375,1442.1594522914052,550.17419593457726,3,0,0,0,0,81,-1257.8638916015625,406.87408447265625,1322.0318038574146,339.11564009771462,462,1212.543212890625,780.74505615234375,1442.1594522914052,550.17419593457726,0,0,0,0,0,78,-1257.8638916015625,406.87408447265625,1322.0318038574146,339.11564009771462,0,0,1,7.3952103966925904,-21.373599559709007,22.616805586778678,49.011519978299503,22.930712796894795,54.110504340256583,-44.777096909664579,32.163349136190625,55.131383397426077,1.6320789848874291,-2.3153652388225781,2.4332765163669703,1.7249839092758235,1.496403742723168,0.81638215216320886,449.4836679282235,129.78441386934466,465.75330792881562,126.77618284870455,-1,-1,0.30777488032919215,-0.37767009750244529,0.36848249227170005,-0.38889484011677405,-1.3731343283582089,-0.86567164179104472,-0.030353805971253978,0.0056123713071644099,0.030353805971253922,-0.0056123713071643544,0.33812868630044612,-0.3832824688096097,238,275,506,274,367,231
47,1880,508,293.478271484375,1363.2257080078125,1394.4582556702292,690.38744376177169,437,1370.8037109375,795.63714599609375,1584.9735903190408,951.93755365445384,34,-57.28070068359375,28.605644226074219,64.026256741997585,11.884473503767218,102,-1077.3253173828125,567.5877685546875,1217.6968894133167,309.83119771507972,406,1370.8037109375,795.63714599609375,1584.9735903190408,951.93755365445384,0,0,0,0,0,68,-1020.0446166992188,538.982177734375,1153.6866160150882,303.41926717763704,0,0,4,5.2703719995479332,-19.565945769446692,20.263342638038466,-73.745712916169964,37.693360472915131,82.82040568154251,-48.948072193602144,35.149713270026417,60.261232267811771,-3.0198315826993047,0.67867785121345825,3.1126216707651126,-1.4916402644657825,1.3986849507110299,0.79111249892555657,357.6722902046136,196.94625710819599,390.9458061806709,187.32669827238126,-1,-1,-0.034804887296217897,-0.1270662048201642,0.089350023062204853,-0.16296008107320423,-1.3731343283582089,-0.86567164179104472,-0.062077455179211372,0.017946938126520012,0.062077455179211372,-0.017946938126520012,0.027272567882993478,-0.14501314294668421,238,275,506,274,367,231
48,1920,438,-457.77484130859375,1872.6221923828125,1927.763388162489,2286.9006667927065,384,272.2686767578125,1337.7762451171875,1365.2016387124986,2413.7748183112153,59,-66.97259521484375,206.23466491699219,216.83649490626655,90.09781272541052,110,-735.24627685546875,711.32830810546875,1023.0225068599505,135.18201531523195,328,277.47186279296875,1161.294189453125,1193.9827591298756,2420.7324546411351,0,0,0,0,0,51,-668.27374267578125,505.09368896484375,837.68098329973486,169.39817341874647,0,0,2,-2.2779085420230274,14.128335877976646,14.310791103455587,-16.219496282256131,-0.75329144969907702,16.236979634719944,-10.17464744243307,4.8264770306827387,11.261364531242112,2.9894346873143456,2.9996260102136176,-0.55000401256459475,-1.3276043220574567,3.0786287405742812,0.83038371502432062,301.99224209588357,205.17113481517492,367.85716354161133,197.07560938875739,-1,-1,-0.24256626083625535,-0.096376362629944312,0.0031983714239228662,-0.12658354705687541,-1.3731343283582089,-0.86567164179104472,-0.12288231613008911,0.01510359221346555,0.1228823161300891,-0.01510359221346555,-0.11968394470616624,-0.11147995484340986,238,275,506,274,367,231
49,1960,409,-544.026611328125,2240.716064453125,2305.8129662510496,1108.6780060276208,365,-135.88890075683594,1755.0740966796875,1760.3269236664314,749.17388361618976,111,-34.332275390625,393.80694580078125,395.30066493042631,133.38090839658588,152,-399.36563110351562,850.3043212890625,939.4202180651439,431.00654270309212,257,-144.6612548828125,1390.4112548828125,1397.9164268185232,681.89824371999987,0,0,0,0,0,41,-365.03329467773438,456.49755859375,584.49921062849683,309.6411310551253,0,0,0,-13.505251547383324,-2.3742955165598758,13.712370274976388,6.642933506452863,-6.6372548602569594,9.3905121080353631,25.872905087897749,0.49275898978629584,25.877597050525779,2.9794204377279305,-0.010067988665541261,0.45741302665019939,1.1639584354207095,3.0594523807596712,-2.4435376498490342,325.23329764010134,195.43967420879784,370.59651129580476,196.97965233374674,-1,-1,-0.15584590432798007,-0.13268778280299312,0.013419818267928207,-0.12694159576960171,-1.3731343283582089,-0.86567164179104472,-0.084632861297954137,-0.0028730935166957072,0.084632861297954137,0.0028730935166957072,-0.07121304303002593,-0.12981468928629741,238,275,506,274,367,231
50,2000,382,-25.854644775390625,2140.515380859375,2140.6715204234433,305.70149542231724,343,160.46954345703125,1761.5078125,1768.801924432423,363.31884045489295,151,10.084197998046875,451.45379638671875,451.56640853948016,167.98739734693928,187,-176.65512084960938,830.2401123046875,848.82605744763168,267.45453211172605,195,150.80047607421875,1310.2745361328125,1318.9238581594723,477.35820622339463,0,0,0,0,0,36,-186.73931884765625,378.7864990234375,422.3159777300869,100.1506226261881,0,0,1,-15.488597092995889,-14.268503332657183,21.059126934970735,-1.1431784979340875,6.2024831267581533,6.3069528312695056,-1.0363115127951517,0.00092648993073396468,1.0363119269483332,2.9692987099832631,0.012661845559878149,1.7779128582768244,0.91632242551385146,-1.8084465591237873,-1.5652386543191892,315.27810910878929,191.896625094661,419.60297371740683,198.06112736832998,-1,-1,-0.19299213019108472,-0.14590811531842909,0.19627975267689113,-0.12290624116294785,-1.3731343283582089,-0.86567164179104472,-0.19463594143398794,-0.011500937077740608,0.19463594143398794,0.011500937077740636,0.0016438112429032065,-0.13440717824068849,238,275,506,274,367,231
51,2040,387,-158.72282409667969,1946.3990478515625,1952.8600022445783,252.99044219707778,353,-40.066558837890625,1661.6275634765625,1662.1105525331845,135.11567824597228,204,-38.154144287109375,458.05560302734375,459.64189777589365,67.857632310935074,237,-156.66206359863281,742.87591552734375,759.21513949708037,192.68944616907555,150,-2.060760498046875,1203.524169921875,1203.5259342116267,67.200767464869855,0,0,0,0,0,33,-118.50791931152344,284.8204345703125,308.49117797494341,136.39850311041829,0,0,4,-1.6554462661812295,-0.061009236975131387,1.6565700912456622,4.8322215365775492,14.509277062969772,15.292791957931836,-6.5033633848537704,-0.046279611838187407,6.5035280515984999,3.0047441288476868,-0.057516830458630208,2.2900578776779024,0.11087226110516735,-0.071024927878707303,2.2415030207161082,322.94694064423317,207.84464046231415,368.52388827021446,196.98150531360821,-1,-1,-0.1643770871483837,-0.086400595289872581,0.0056861502619942406,-0.12693468166564101,-1.3731343283582089,-0.86567164179104472,-0.085031618705188966,0.020267043187884207,0.08503161870518898,-0.020267043187884221,-0.079345468443194733,-0.10666763847775679,238,275,506,274,367,231
52,2080,416,-52.478561401367188,1722.7215576171875,1723.5206887315701,643.47420751818015,384,-21.20086669921875,1476.4478759765625,1476.6000837141046,589.19946204248527,259,-40.9193115234375,526.1622314453125,527.75096764957493,249.77418418092503,290,-71.883590698242188,772.51531982421875,775.85254396359835,305.24536354339904,126,19.405029296875,950.2056884765625,950.40381184801163,339.37693116612138,0,0,0,0,0,31,-30.964279174804688,246.35369873046875,248.2920285933437,65.83917562438161,0,0,4,2.0166224968832012,-2.9204969484994336,3.5490940704819223,14.349808354525521,-0.32601666287716569,14.353511301283879,-0.6070722415620935,9.0699570161705623,9.0902506556011335,2.8542650490660026,-0.12304479119005585,1.9996573804871591,-0.16260861475130217,2.6745594823084291,1.0342333151380789,324.94255218194439,220.91517922060055,406.59624694769929,197.9685681446536,-1,-1,-0.15693077544050599,-0.037629928281341235,0.14774719010335555,-0.12325161140054626,-1.3731343283582089,-0.86567164179104472,-0.15233898277193075,0.042810841559602519,0.15233898277193075,-0.042810841559602505,-0.0045917926685752203,-0.080440769840943754,238,275,506,274,367,231
53,2120,471,-78.51318359375,1251.96240234375,1254.4218496504116,594.87087720545912,439,-75.012115478515625,1066.5694580078125,1069.2040152485592,528.12887045752973,318,-65.277374267578125,489.78631591796875,494.11716308155678,207.46842935093255,349,-68.541152954101562,675.2476806640625,678.71740797659913,275.61611664877017,122,-9.9720306396484375,576.71417236328125,576.80037968065051,320.81771675945748,0,0,0,0,0,31,-3.2637786865234375,185.46151733398438,185.49023333625519,71.783193691739271,258,0,23,1.0949369654264274,4.4784250644700592,4.6103338291636637,-0.12808204874664852,5.2396345553585775,5.2411997944095603,4.1617626873789675,11.085200428773462,11.840689895953663,2.7586545464675751,-0.092383081648028442,1.964840648175298,-0.35324697681687212,1.9974417023974504,-0.52986077491387362,351.64655735328421,207.19260713655981,367.30974378709027,215.12141934594933,-1,-1,-0.057288965099685785,-0.088833555460597707,0.0011557603995905579,-0.05924843527630845,-1.3731343283582089,-0.86567164179104472,-0.029222362749638173,-0.014792560092144635,0.029222362749638169,0.014792560092144622,-0.028066602350047612,-0.074040995368453072,238,275,506,274,367,231
54,2160,514,-135.87620544433594,1012.5594482421875,1021.6354435073573,362.96821166521437,482,-132.7052001953125,893.3331298828125,903.13606455788261,301.09155501522508,366,-89.804611206054688,536.88525390625,544.34423305097039,192.88769245850463,397,-92.805160522460938,656.1705322265625,662.7009621104304,254.73944145173468,117,-43.071044921875,356.38873291015625,358.98195477763068,108.23859179030261,0,0,0,0,0,31,-3.00054931640625,119.28550720214844,119.32323966719137,63.522700419958234,0,0,0,-0.048793010765962208,8.4524098624347701,8.452550694345712,-14.571075710340438,11.225794736072658,18.393877101169011,24.358106144673769,-7.5085080088763902,25.489115862943443,2.6694988857699458,-0.042396492418034226,1.2931634268534149,0.069541161600068735,1.6148379324806819,0.33718740680822334,324.6863880844511,231.3944483313177,414.91977232245722,220.13896900220053,-1,-1,-0.15788661162518247,0.0014718221317824795,0.17880512060618364,-0.04052623506641595,-1.3731343283582089,-0.86567164179104472,-0.16834586611568306,0.020999028599099214,0.16834586611568306,-0.020999028599099214,0.010459254490500586,-0.019527206467316736,238,275,506,274,367,231
55,2200,558,-66.684921264648438,708.63916015625,711.76986310957818,581.58509340080946,526,-61.959671020507812,644.2894287109375,647.26182397978312,532.99051357116275,412,-43.708236694335938,427.33895874023438,429.56838292886016,355.85319601868923,443,-48.405517578125,491.69430541992188,494.07123384628011,404.18270734278059,115,-18.279403686523438,216.94474792480469,217.71348201545061,177.80250942071478,0,0,0,0,0,31,-4.6972808837890625,64.355415344238281,64.526614135801594,48.965498311996114,0,0,5,2.0054997653036253,-0.4210981985522082,2.0492322956309299,-1.5191829326296329,-0.96988624256528055,1.8023862256216259,1.468553908113563,-8.0747166445641056,8.2071736591250595,2.6738615616315067,0.016091855166454838,2.1039229713754355,0.47993811073343851,2.6718165160138971,0.50344564677440673,322.50440593260333,229.64419660870513,416.02595607643781,200.10440332819655,-1,-1,-0.16602833607237563,-0.0050589678779659336,0.18293267192700674,-0.11528207713359495,-1.3731343283582089,-0.86567164179104472,-0.17448050399969117,0.055111554627814509,0.17448050399969117,-0.055111554627814509,0.0084521679273155542,-0.060170522505780442,238,275,506,274,367,231
56,2240,586,51.777984619140625,253.62298583984375,258.85435796512593,486.3615970992081,554,49.3074951171875,231.27096557617188,236.46878989259099,449.97647985977972,440,37.085418701171875,160.97027587890625,165.18703943340233,326.86538475099604,471,39.454925537109375,183.26678466796875,187.46574490203395,363.31856055314603,115,12.32305908203125,70.356201171875,71.427255501500113,123.04545097856366,0,0,0,0,0,31,2.3695068359375,22.296489715576172,22.422043088941482,36.459959834091649,0,0,1,0.79079349998960424,-5.0823353076655238,5.1434897238323929,0.96954877810571816,3.2206905177199019,3.363461348678944,0.86330062754745995,1.3057970907805725,1.5653734429249926,2.7016825961028554,0.055853666401337598,2.2530396483202919,-0.18332184936618978,2.6217292260294953,-0.56785486399233942,321.64802221919183,229.45467584618714,417.85688013868435,203.98953571307231,-1,-1,-0.16922379768958273,-0.0057661349022867783,0.18976447812941921,-0.10078531450346151,-1.3731343283582089,-0.86567164179104472,-0.17949413790950097,0.047509589800587365,0.17949413790950097,-0.047509589800587365,0.010270340219918239,-0.053275724702874144,238,275,506,274,367,231
57,2280,610,54.555023193359375,-43.953369140625,70.058184492891513,116.91669699699578,578,52.353042602539062,-42.72247314453125,67.572559381219705,105.17404728293482,464,39.403732299804688,-34.905838012695312,52.640969277960643,70.317876531609201,495,41.5191650390625,-36.181785583496094,55.072340367474808,81.98552847273011,115,13.035858154296875,-7.7715816497802734,15.176662319434724,35.139101473313296,0,0,0,0,0,31,2.1154327392578125,-1.2759475708007812,2.4704448744621335,11.679491337523123,0,0,8,2.4264813808879921,0.38886763611628794,2.4574437796651152,7.438999950250718,-4.1681109086440955,8.5271254714931981,-17.339959574880197,2.4075414432330717,17.506297548578459,2.7855688944341819,-0.033147204082552451,1.7372792726430559,-0.18335577759962163,1.5361067880292183,0.18447270621938117,324.44350348881477,236.08557764414493,417.75255733153273,202.7159975097577,-1,-1,-0.15879289742979563,0.018976035985615425,0.18937521392362958,-0.10553732272478471,-1.3731343283582089,-0.86567164179104472,-0.17408405567671259,0.062256679355200066,0.17408405567671259,-0.062256679355200066,0.015291158246916972,-0.043280643369584641,238,275,506,274,367,231
58,2320,626,23.7994384765625,-144.50811767578125,146.45480308271601,87.846060849890208,594,23.758712768554688,-135.41793823242188,137.48634269460626,83.216015249266263,480,20.090911865234375,-100.63991546630859,102.62571473389286,61.463777325097091,511,20.065185546875,-109.75063323974609,111.56976816125317,66.162459598226647,115,3.7342529296875,-34.757442474365234,34.95746633126732,22.052137204966225,0,0,0,0,0,31,-0.025726318359375,-9.1107330322265625,9.110769354338883,4.7919317891388369,1674,1349,605,1.0828673472407786,-1.0295444831345648,1.4941765405978971,0.027237019570833354,0.11701244589794157,0.12014061648801649,-6.3654536334594241,16.90460597313276,18.063352486916639,2.6353881879377505,-0.067846024305917574,1.8863280931210487,-0.33254744544346282,2.9906746384682577,0.79656830037143156,336.52602211969327,221.11845402889895,383.17696098892395,208.80461859953846,-1,-1,-0.1137088726877117,-0.03687144019067555,0.060361794734790863,-0.082818587315155012,-1.3731343283582089,-0.86567164179104472,-0.087035333711251273,0.022973573562239731,0.087035333711251273,-0.022973573562239731,-0.026673538976460416,-0.059845013752915281,238,275,506,274,367,231
59,2360,636,12.788818359375,-166.58529663085938,167.07547674216133,49.281725620964103,604,13.041885375976562,-156.14511108398438,156.68882056352945,47.23121492754013,490,12.158767700195312,-117.68621826171875,118.31264345255843,34.386398734999545,521,11.861495971679688,-128.14591979980469,128.69371331974281,36.512090766092705,115,0.9273223876953125,-38.439376831054688,38.450560697739441,13.255120526077762,0,0,0,0,0,31,-0.297271728515625,-10.459693908691406,10.463917389968767,2.1558569182396452,0,0,1,-2.2680019320357871,-1.0906798729738867,2.5166277732371145,-7.1761262610327208,5.8225835018294845,9.2411723688101581,7.9907993595097366,12.571756948949144,14.896373625395958,2.6498768458223467,-0.015321244528417877,1.0721843817561303,0.51319660845018611,3.1292433887720814,-0.19725945699447522,324.49797752795644,236.31960253594082,405.02165006461388,236.52520945602322,-1,-1,-0.1585896360897148,0.019849263193809016,0.14187182859930553,0.02061645319411649,-1.3731343283582089,-0.86567164179104472,-0.15023073234451018,-0.0003835950001537386,0.15023073234451018,0.00038359500015373513,-0.008358903745204635,0.020232858193962755,238,275,506,274,367,231
60,2400,644,-27.651031494140625,-115.985595703125,119.23605978603422,101.81735240426502,612,-25.76953125,-110.23402404785156,113.2060457688857,95.344358540328415,498,-21.312820434570312,-88.583175659179688,91.111005508343084,73.046035865589843,529,-23.1181640625,-94.260848999023438,97.054403113085826,78.777677110781909,115,-4.532867431640625,-21.724740982055664,22.192594663315894,24.895458056851709,0,0,0,0,0,31,-1.8053436279296875,-5.67767333984375,5.9577881943619655,7.8782043667010786,0,0,0,-0.74573085334600364,0.064062221613475856,0.74847743711498271,13.329147504150825,-8.4239618881994431,15.767983608605347,-15.280449993984917,-15.813516422702392,21.989985303991265,2.6047456988809148,0.042296047129804393,2.9127213100214209,0.32310561758654743,2.5961557244793072,-1.085491436439169,322.17376959762782,232.76362103255792,399.15855970794343,233.94813249743675,-1,-1,-0.16726205374019468,0.0065806754946191098,0.1199946257759083,0.011000494393420691,-1.3731343283582089,-0.86567164179104472,-0.1436283397580515,-0.0022099094494007912,0.1436283397580515,0.0022099094494007904,-0.023633713982143187,0.008790584944019901,238,275,506,274,367,231
61,2440,650,-76.339340209960938,6.8578205108642578,76.646751828446,187.37352695244596,618,-72.115890502929688,2.7232761383056641,72.167291039334501,174.81012176695165,504,-60.21990966796875,-14.169763565063477,61.864527153354338,118.5523179712891,535,-64.20208740234375,-9.9002742767333984,64.960937936368609,131.10210048293959,115,-12.137252807617188,16.758094787597656,20.691704778150086,56.398865601177882,0,0,0,0,0,31,-3.982177734375,4.2694892883300781,5.8383455097585042,12.561384132809161,311,403,365,-0.77597013208978183,-0.26569034878980347,0.82019571282437276,13.148774150345872,-5.3949883540290955,14.21253534725291,3.5394831377894604,-16.657647596563308,17.029537995318233,2.7344689400819555,0.015546593860070512,1.7183956169292252,-0.66911526855461667,0.9582605158937435,0.21108909319737323,351.15627253625809,219.47167875954193,374.46075007664405,204.89817661061844,-1,-1,-0.059118386058738481,-0.043016124031559959,0.027838619688970324,-0.097394863393214792,-1.3731343283582089,-0.86567164179104472,-0.043478502873854401,0.02718936968082742,0.043478502873854408,-0.027189369680827413,-0.015639883184884081,-0.070205493712387379,238,275,506,274,367,231
62,2480,645,-83.613616943359375,183.02217102050781,201.21717626338673,166.00946220861192,613,-80.225265502929688,163.80177307128906,182.39274680291879,147.3070849837855,500,-65.116226196289062,90.884262084960938,111.80372090755365,91.510087678131029,531,-68.274276733398438,110.42707824707031,129.82879678119667,110.72061644620072,114,-15.339340209960938,72.595108032226562,74.198012562922258,55.512042459844054,0,0,0,0,0,31,-3.158050537109375,19.542823791503906,19.796344231718844,19.40051837642126,180,0,39,-1.3620107790082443,7.2390507324755902,7.3660660375460951,-9.9602051011581807,-0.34402442658483778,9.9661446138024949,19.373115452330467,11.836734106905212,22.702992680413271,2.6358388866010558,-0.083037840363606064,1.5744907729121875,-0.065861417795543109,3.0183339108740537,-1.3404244940491103,348.47131789831957,221.97364432449973,406.23752598352235,200.63283730431013,-1,-1,-0.069136873513732947,-0.033680431625001006,0.14640867904299382,-0.11331030856600698,-1.3731343283582089,-0.86567164179104472,-0.10777277627836337,0.039814938470502992,0.10777277627836337,-0.039814938470502978,0.038635902764630435,-0.073495370095503998,238,275,506,274,367,231
63,2520,642,-38.933547973632812,140.94024658203125,146.2189258079095,277.914698585385,611,-36.327789306640625,130.22286987304688,135.19505950248393,263.14199818093817,498,-33.255584716796875,101.70764923095703,107.00644759519609,225.21918062790655,528,-35.715301513671875,112.79686737060547,118.31616986208797,239.70142620381588,114,-3.2182464599609375,28.143320083618164,28.326728995880138,38.256822766641498,0,0,0,0,0,30,-2.459716796875,11.089218139648438,11.358739616239866,14.923315501406185,411,0,0,-4.6706329052906881,-2.3645959030035826,5.2350860088909199,-17.567186271891018,-0.78531868771847257,17.584730846748723,0.22828633646679464,3.087135955819349,3.0955650633010565,2.5683932593547434,0.089756649833029556,1.5866727813381389,-0.032436080364920294,-1.7225884722044771,-2.9802032866565682,331.23586233394172,218.78362990637225,413.20698098130498,228.57164482442886,-1,-1,-0.13344827487335176,-0.045583470498610987,0.17241410813919769,-0.0090610267745191847,-1.3731343283582089,-0.86567164179104472,-0.15293119150627471,-0.018261221862045901,0.15293119150627471,0.018261221862045901,0.019482916632922967,-0.027322248636565086,238,275,506,274,367,231
64,2560,506,-5.135772705078125,255.75546264648438,255.80702264557846,237.48684421739011,489,1.7504119873046875,236.64619445800781,236.65266804661752,218.86350723038188,425,-7.5158233642578125,196.72120666503906,196.86472704014739,199.66623740280977,441,-14.340011596679688,216.13880920410156,216.61399026092457,219.05846971753834,65,9.2042388916015625,39.616615295410156,40.671786548394905,25.392600615734072,0,0,0,0,0,16,-6.824188232421875,19.417591094970703,20.581846101917357,20.577330585931055,0,0,0,-0.87287999031147478,-9.4797117369189436,9.5198137635441658,-6.8990962728025238,11.817582221148911,13.68403372310272,-26.665412306688125,0.88070867842080247,26.679952422407357,2.8153521862671149,0.10609332801547211,1.5096186121823469,-1.0566022431053894,-2.9420726624390827,1.8811700641739866,313.33694535453753,220.40300694906279,406.69409865645594,206.80710921594883,-1,-1,-0.20023527852784501,-0.03954101884678065,0.1481123084196117,-0.090271980537504376,-1.3731343283582089,-0.86567164179104472,-0.17417379347372836,0.025365480845361867,0.17417379347372836,-0.02536548084536186,-0.026061485054116651,-0.064906499692142516,238,275,506,274,367,231
